ano,codigo,rdeser,total_matriculados,mat_mas,promedio_edad,municipal,particular,arancel,total_titulados,rmat_tit,clasif_inst_n3,area_ocde,modalidad,jornada,acreditada
2014,I430S27C51J2V1,0.194444444444444,36,0.5,26.1,0.333333333333333,0.0277777777777778,1504000,4,0.25,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,1
2014,I257S1C7J2V1,0.245098039215686,102,0.882352941176471,28.3,0.411764705882353,,900000,20,0.85,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I430S27C42J2V1,0.444444444444444,36,0.916666666666667,25.5,0.361111111111111,,1503000,1,1,Centros de Formaci�n T�cnica,CIENCIAS,PRESENCIAL,VESPERTINO,1
2014,I430S27C42J1V1,0.301204819277108,83,0.939759036144578,21,0.385542168674699,0.0120481927710843,1503000,8,1,Centros de Formaci�n T�cnica,CIENCIAS,PRESENCIAL,DIURNO,1
2014,I430S27C179J1V1,0.19047619047619,42,0.666666666666667,23,0.261904761904762,0.119047619047619,1280000,1,1,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,2
2014,I430S27C175J2V1,0.7,40,0.975,25.1,0.3,,1562000,1,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I430S27C171J1V1,0.303030303030303,33,0.575757575757576,23.7,0.212121212121212,,1341000,5,0.6,Centros de Formaci�n T�cnica,AGRICULTURA,PRESENCIAL,DIURNO,2
2014,I430S27C135J2V1,0.117647058823529,153,0.980392156862745,22.7,0.398692810457516,,1669000,38,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I430S27C135J1V1,0.189759036144578,332,0.975903614457831,20,0.44578313253012,0.00602409638554217,1669000,33,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I430S27C134J1V1,0.146153846153846,130,0.992307692307692,19.9,0.423076923076923,0.0153846153846154,1635000,23,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I430S27C131J2V1,0.307692307692308,52,0.480769230769231,23.4,0.423076923076923,,1732000,12,0.583333333333333,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,VESPERTINO,1
2014,I430S27C131J1V1,0.37410071942446,278,0.41726618705036,21,0.323741007194245,0.039568345323741,1732000,26,0.230769230769231,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,1
2014,I214S9C28J1V2,0.857142857142857,7,0.428571428571429,30.1,0.428571428571429,,1700000,1,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",SEMIPRESENCIAL,DIURNO,2
2014,I214S9C19J1V2,0.333333333333333,3,,36.7,0.333333333333333,,1700000,1,,Centros de Formaci�n T�cnica,EDUCACI�N,PRESENCIAL,DIURNO,2
2014,I214S9C107J1V2,0,17,0.588235294117647,33.5,0.117647058823529,,1700000,11,0.454545454545455,Centros de Formaci�n T�cnica,SERVICIOS,SEMIPRESENCIAL,DIURNO,2
2013,I91S2C101J1V1,0.00742574257425743,404,0.49009900990099,22.2,0.0940594059405941,0.170792079207921,4001000,85,0.517647058823529,Universidades Privadas CRUCH,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I257S1C7J1V1,0.305084745762712,59,0.728813559322034,23.2,0.406779661016949,,900000,12,0.916666666666667,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I257S1C53J2V1,0.538461538461538,104,0.961538461538462,24.3,0.5,,1300000,9,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I257S1C53J1V1,0.538961038961039,154,0.935064935064935,21.2,0.538961038961039,0.012987012987013,1300000,14,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I257S1C52J2V1,0.513513513513513,74,0.783783783783784,26.4,0.472972972972973,,1100000,10,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I257S1C51J2V1,0.580246913580247,81,0.975308641975309,28.7,0.345679012345679,,1200000,7,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I257S1C36J2V1,0.514705882352941,68,0.544117647058823,27.9,0.426470588235294,,900000,12,0.5,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,VESPERTINO,2
2014,I257S1C24J1V1,0.121495327102804,107,0.420560747663551,23.5,0.364485981308411,0.0280373831775701,1100000,22,0.136363636363636,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,2
2014,I257S1C18J2V1,0.367816091954023,87,0.862068965517241,31,0.218390804597701,,900000,14,0.928571428571429,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I257S1C10J2V1,0.271428571428571,70,0.3,28.1,0.371428571428571,0.0142857142857143,750000,18,0.222222222222222,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I285S1C3J2V1,0.161290322580645,62,,23.1,0.67741935483871,,900000,20,,Centros de Formaci�n T�cnica,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2014,I285S1C10J2V1,0.493055555555556,144,0.375,24.5,0.548611111111111,,900000,13,0.384615384615385,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,VESPERTINO,2
2014,I260S5C45J2V1,0.541666666666667,192,0.526041666666667,23.9,0.494791666666667,,1095200,10,0.4,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,VESPERTINO,1
2014,I260S5C45J1V1,0.446927374301676,179,0.335195530726257,20.8,0.597765363128492,0.00558659217877095,1051100,17,0.235294117647059,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,1
2014,I260S5C120J2V1,0.465346534653465,101,0.287128712871287,24.4,0.455445544554455,,950500,11,0.0909090909090909,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,1
2014,I260S5C107J2V1,0.292307692307692,65,0.153846153846154,26.9,0.307692307692308,0.0153846153846154,939100,15,0.333333333333333,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I260S22C84J1V1,0.43859649122807,57,0.771929824561403,23.3,0.421052631578947,0.0175438596491228,988600,8,0.75,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I260S22C79J1V1,0.0357142857142857,84,0.0119047619047619,21.7,0.511904761904762,,1092000,24,0.0416666666666667,Centros de Formaci�n T�cnica,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I260S22C47J2V1,0.231884057971014,69,0.159420289855072,28.7,0.347826086956522,0.0144927536231884,1468500,13,,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,VESPERTINO,1
2014,I260S22C47J1V1,0.248,250,0.108,21.2,0.416,0.004,1468500,42,0.142857142857143,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I260S22C45J2V1,0.420118343195266,169,0.473372781065089,26.7,0.420118343195266,0.00591715976331361,1135900,17,0.470588235294118,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,VESPERTINO,1
2014,I260S22C45J1V1,0.319587628865979,194,0.45360824742268,21.5,0.43298969072165,0.00515463917525773,1217400,15,0.4,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,1
2014,I260S22C29J1V1,0.22972972972973,74,0.216216216216216,23.5,0.405405405405405,,1376300,3,,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I260S22C211J1V1,0.0819672131147541,61,0.327868852459016,22.9,0.508196721311475,,1285900,11,0.181818181818182,Centros de Formaci�n T�cnica,CIENCIAS,PRESENCIAL,DIURNO,2
2014,I260S22C127J1V1,0.135135135135135,74,,22,0.581081081081081,,967700,19,,Centros de Formaci�n T�cnica,EDUCACI�N,PRESENCIAL,DIURNO,2
2014,I260S22C120J2V1,0.360655737704918,61,0.426229508196721,27.4,0.262295081967213,0.0163934426229508,1002900,5,0.2,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,1
2014,I260S22C120J1V1,0.428571428571429,77,0.415584415584416,22.1,0.38961038961039,0.012987012987013,1002900,4,0.5,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I260S22C108J1V1,0.410958904109589,146,0.691780821917808,21.8,0.465753424657534,,1117200,19,0.736842105263158,Centros de Formaci�n T�cnica,SERVICIOS,PRESENCIAL,DIURNO,2
2014,I260S22C107J2V1,0.552631578947368,38,0.263157894736842,28.9,0.368421052631579,,1003600,4,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I260S22C100J1V1,0.0196078431372549,51,0.254901960784314,22.7,0.470588235294118,,1040700,11,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I7S7C66J2V1,0.573394495412844,218,0.431192660550459,27.6,0.518348623853211,0.00458715596330275,1045000,16,0.25,Universidades Privadas,SERVICIOS,PRESENCIAL,VESPERTINO,2
2013,I7S7C55J2V1,0.659340659340659,91,0.637362637362637,32.9,0.252747252747253,,1215000,1,1,Universidades Privadas,SERVICIOS,PRESENCIAL,VESPERTINO,2
2013,I7S7C517J2V1,0.769911504424779,113,0.946902654867257,35.4,0.0619469026548673,,1215000,9,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2013,I4S7C615J2V1,0.619469026548673,339,0.0383480825958702,30.2,0.144542772861357,0.0265486725663717,0,49,0.0204081632653061,Universidades Privadas,EDUCACI�N,PRESENCIAL,VESPERTINO,2
2013,I4S7C600J2V1,0.544554455445545,101,0.841584158415842,32.8,0.128712871287129,0.0396039603960396,0,20,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2013,I4S7C4J2V1,0.343283582089552,67,0.447761194029851,32.6,0.0746268656716418,0.0149253731343284,2332000,7,0.428571428571429,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2013,I4S7C4J1V1,0.254612546125461,271,0.428044280442804,21.9,0.180811808118081,0.03690036900369,2332000,8,0.375,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I4S7C44J1V1,0.15748031496063,127,0.708661417322835,21.6,0.291338582677165,,1754000,12,0.75,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2013,I4S7C32J1V1,0.355263157894737,152,0.0394736842105263,21.1,0.184210526315789,,1670000,20,,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2013,I46S4C188J2V1,0.348837209302326,43,0.720930232558139,28.3,0.27906976744186,0.0465116279069767,1790000,9,0.888888888888889,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2013,I9S2C7J1V1,0.0168067226890756,119,0.428571428571429,23.5,0.277310924369748,0.0504201680672269,1990000,12,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I9S2C74J1V1,0.0705882352941176,85,0.117647058823529,22.1,0.235294117647059,0.0470588235294118,2040000,10,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I9S2C73J1V1,0.153846153846154,26,0.730769230769231,25,0.307692307692308,0.0384615384615385,1710000,1,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I9S2C72J1V1,0.444444444444444,153,0.882352941176471,24.2,0.333333333333333,0.0065359477124183,1710000,11,0.909090909090909,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I9S2C71J1V1,0.185185185185185,27,0.777777777777778,25.9,0.259259259259259,0.037037037037037,1760000,4,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I9S2C6J1V1,0.161073825503356,149,0.442953020134228,24.5,0.201342281879195,0.0201342281879195,1990000,5,0.8,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I9S2C69J1V1,0.154929577464789,71,0.71830985915493,22.3,0.211267605633803,0.0140845070422535,2050000,11,0.727272727272727,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I9S2C66J1V1,0.375796178343949,157,0.808917197452229,25.6,0.261146496815287,0.0191082802547771,2050000,22,0.909090909090909,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I9S2C62J1V1,0.428571428571429,21,0.428571428571429,24.8,0.285714285714286,0.0476190476190476,1550000,4,0.25,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I9S2C48J1V1,0.115942028985507,138,0.427536231884058,22.8,0.13768115942029,0.173913043478261,4390000,7,0.285714285714286,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I9S2C41J1V1,0.131868131868132,273,0.19047619047619,23.6,0.252747252747253,0.0256410256410256,2190000,20,0.05,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I9S2C40J1V1,0.0719424460431655,139,0.510791366906475,24.6,0.151079136690647,0.158273381294964,4490000,15,0.533333333333333,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2013,I9S2C31J2V1,0.525,40,0.075,29.4,0.15,,1960000,2,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,VESPERTINO,2
2013,I9S2C27J1V1,0.227272727272727,154,0.363636363636364,23.3,0.285714285714286,0.0974025974025974,2070000,3,0.666666666666667,Universidades Privadas,AGRICULTURA,PRESENCIAL,DIURNO,2
2013,I9S2C11J1V1,0.0526315789473684,38,0.157894736842105,24.8,0.289473684210526,,1490000,3,0.666666666666667,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I13S5C31J1V1,0.165938864628821,229,0.558951965065502,21.8,0.157205240174672,0.0436681222707424,2596000,14,0.357142857142857,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2013,I13S5C13J1V1,0.236666666666667,300,0.1,22.6,0.173333333333333,0.0133333333333333,2438000,11,,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2013,I13S5C10J1V1,0.0540540540540541,111,0.333333333333333,21.6,0.135135135135135,0.0630630630630631,1622000,18,0.222222222222222,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I54S7C55J2V1,0,16,0.9375,24.2,0.25,,1680000,16,0.875,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,2
2013,I54S7C51J2V1,0.339622641509434,53,0.39622641509434,24.6,0.30188679245283,0.0566037735849057,1680000,27,0.518518518518518,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2013,I54S7C47J2V1,0.164835164835165,91,0.505494505494505,26.7,0.318681318681319,0.010989010989011,1459000,23,0.434782608695652,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,1
2013,I54S7C47J1V1,0.0512820512820513,156,0.493589743589744,22.1,0.365384615384615,0.0512820512820513,1459000,21,0.380952380952381,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2013,I54S7C151J1V1,0.402777777777778,72,0.319444444444444,21.4,0.444444444444444,0.0138888888888889,1341000,1,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I54S7C113J1V1,0.069672131147541,244,0.0737704918032787,22,0.344262295081967,0.00409836065573771,1341000,31,0.0967741935483871,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I91S2C81J1V1,0.0640243902439024,328,0.423780487804878,20.8,0.185975609756098,0.0426829268292683,2551000,56,0.482142857142857,Universidades Privadas CRUCH,SERVICIOS,PRESENCIAL,DIURNO,1
2013,I91S2C6J1V1,0.225446428571429,448,0.417410714285714,21.7,0.176339285714286,0.125,2812000,29,0.275862068965517,Universidades Privadas CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2013,I91S2C40J1V1,0.222222222222222,9,0.444444444444444,33.8,0.111111111111111,,2300000,1,1,Universidades Privadas CRUCH,CIENCIAS,PRESENCIAL,DIURNO,1
2013,I91S2C3J1V1,0.0583333333333333,120,0.483333333333333,22.1,0.175,0.0583333333333333,2551000,20,0.25,Universidades Privadas CRUCH,CIENCIAS,PRESENCIAL,DIURNO,1
2013,I91S2C37J1V1,0,20,0.85,26.3,0.35,,1908000,4,0.75,Universidades Privadas CRUCH,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2013,I91S2C33J1V1,0.162025316455696,395,0.448101265822785,20.9,0.212658227848101,0.113924050632911,2812000,48,0.333333333333333,Universidades Privadas CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2013,I91S2C105J1V1,0.0297619047619048,168,0.476190476190476,21.7,0.202380952380952,0.0297619047619048,2812000,38,0.368421052631579,Universidades Privadas CRUCH,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I74S1C74J1V1,0.294871794871795,78,0.730769230769231,21.5,0.294871794871795,0.0512820512820513,2232000,7,0.428571428571429,Universidades Estatales CRUCH,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,1
2013,I74S1C6J1V1,0.134146341463415,328,0.689024390243902,21.8,0.219512195121951,0.0152439024390244,2433000,31,0.645161290322581,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C63J1V1,0.272727272727273,88,0.329545454545455,21.2,0.204545454545455,0.0113636363636364,1710000,6,0.5,Universidades Estatales CRUCH,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2013,I74S1C59J1V1,0.178378378378378,185,0.313513513513514,21.3,0.291891891891892,0.0108108108108108,2201000,15,0.266666666666667,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2013,I74S1C58J1V1,0.157657657657658,222,0.27027027027027,21.3,0.211711711711712,0.0585585585585586,2454000,33,0.393939393939394,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2013,I74S1C50J1V1,0.11731843575419,179,0.290502793296089,22.2,0.251396648044693,0.0502793296089385,1626000,27,0.259259259259259,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,1
2013,I74S1C46J1V1,0.150234741784038,213,0.267605633802817,22,0.272300469483568,0.00469483568075117,1626000,27,0.148148148148148,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,1
2013,I74S1C31J1V1,0,2,,25,,,2201000,1,1,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2013,I74S1C29J1V1,0.1,30,0.766666666666667,21.8,0.133333333333333,0.0666666666666667,2201000,1,,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2013,I74S1C26J1V1,0.137404580152672,131,0.923664122137405,21.7,0.297709923664122,0.0305343511450382,2433000,14,0.928571428571429,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2013,I74S1C25J1V1,0.040983606557377,122,0.360655737704918,21.8,0.204918032786885,0.0163934426229508,2433000,14,0.285714285714286,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,1
2013,I74S1C24J1V1,0.222222222222222,333,0.936936936936937,21.7,0.171171171171171,0.012012012012012,2485000,21,0.857142857142857,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C23J1V1,0.146039603960396,404,0.814356435643564,21.6,0.292079207920792,0.0321782178217822,2485000,38,0.894736842105263,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C21J1V1,0.140221402214022,271,0.907749077490775,21.1,0.121771217712177,0.022140221402214,2485000,32,0.90625,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C19J1V1,0.116222760290557,413,0.845036319612591,22,0.174334140435835,0.0314769975786925,2485000,29,0.931034482758621,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C18J1V1,0.235955056179775,178,0.466292134831461,21.2,0.117977528089888,0.0842696629213483,2485000,10,0.5,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C17J1V1,0.124600638977636,313,0.677316293929712,21.8,0.185303514376997,0.0351437699680511,2485000,27,0.703703703703704,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I74S1C130J1V1,0.6,60,0.466666666666667,36.3,0.0333333333333333,0.0166666666666667,1650000,4,0.5,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I74S1C12J1V1,0.113553113553114,273,0.205128205128205,21.9,0.227106227106227,0.010989010989011,2306000,28,0.178571428571429,Universidades Estatales CRUCH,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2013,I74S1C110J1V1,0.0789473684210526,38,0.631578947368421,34.8,0.0526315789473684,,1350000,15,0.8,Universidades Estatales CRUCH,SERVICIOS,PRESENCIAL,DIURNO,2
2013,I74S1C10J1V1,0.0547945205479452,219,0.0228310502283105,21.5,0.26027397260274,0.0182648401826484,1626000,25,0.04,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,1
2013,I74S1C106J1V1,0,15,0.4,33.9,0.133333333333333,,0,4,0.5,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2013,I74S1C104J1V1,0.3125,32,0.5,34.4,0.0625,,600000,3,1,Universidades Estatales CRUCH,HUMANIDADES Y ARTES,PRESENCIAL,DIURNO,2
2013,I74S1C103J1V1,0.4,5,1,31.6,0.2,,1489699,1,1,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2013,I74S1C102J1V1,0.391304347826087,23,0.565217391304348,29.7,0.0869565217391304,0.0434782608695652,1200000,6,0.333333333333333,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,1
2013,I143S17C83J1V1,0.301587301587302,63,0.0952380952380952,22.2,0.523809523809524,,1110000,11,0.0909090909090909,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C77J1V1,0.559055118110236,127,0.519685039370079,21.6,0.401574803149606,0.0078740157480315,1100000,2,0.5,Institutos Profesionales,SERVICIOS,PRESENCIAL,DIURNO,2
2013,I143S17C71J1V1,0.0909090909090909,11,0.181818181818182,27.1,0.272727272727273,,1300000,3,0.666666666666667,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C70J1V1,0.336787564766839,193,0.0621761658031088,21.7,0.435233160621762,,1300000,44,0.0909090909090909,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C69J1V1,0.183206106870229,131,0.274809160305344,22.8,0.435114503816794,,1300000,36,0.305555555555556,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C36J1V1,0.19205298013245,151,0.0264900662251656,21.8,0.403973509933775,,1300000,43,0.0232558139534884,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C29J1V1,0.532258064516129,62,,23.3,0.370967741935484,,990000,12,,Institutos Profesionales,EDUCACI�N,PRESENCIAL,DIURNO,2
2013,I143S17C28J2V2,0.387096774193548,124,0.217741935483871,28,0.330645161290323,,1110000,19,0.105263157894737,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,VESPERTINO,2
2013,I143S17C28J1V1,0.955223880597015,67,0.119402985074627,20.5,0.402985074626866,,1110000,1,,Institutos Profesionales,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2013,I143S17C27J1V1,0.587349397590361,332,0.47289156626506,21.9,0.376506024096386,0.00602409638554217,1100000,61,0.508196721311475,Institutos Profesionales,SERVICIOS,PRESENCIAL,DIURNO,2
2013,I143S17C26J1V1,0.558139534883721,43,0.651162790697674,21.8,0.372093023255814,,1000000,5,0.8,Institutos Profesionales,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2013,I143S17C25J2V2,0.734375,64,0.8125,25.8,0.453125,,960000,5,1,Institutos Profesionales,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2013,I143S17C17J1V1,0.296296296296296,27,0.851851851851852,21.7,0.444444444444444,,1060000,2,1,Institutos Profesionales,CIENCIAS,PRESENCIAL,DIURNO,2
